run_id,N,T,initial_corruption_rate_parameter,beta,gamma,alpha,memory_endowment,collaboration_cost,discount_factor,initial_num_corrupted,initial_corruption_rate_actual,final_num_corrupted,final_num_honest,final_corruption_rate,spread_amount,spread_rate_change,full_corruption,no_spread,belief_cutoff
448,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,16,0.04,19,381,0.0475,3,0.0075,False,False,0.034102314032345635
449,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,20,0.05,34,366,0.085,14,0.035,False,False,0.034102314032345635
450,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,16,0.04,20,380,0.05,4,0.010000000000000002,False,False,0.034102314032345635
451,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,24,0.06,42,358,0.105,18,0.045,False,False,0.034102314032345635
452,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,17,0.0425,25,375,0.0625,8,0.019999999999999997,False,False,0.034102314032345635
453,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,0.045,21,379,0.0525,3,0.0075,False,False,0.034102314032345635
454,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,0.0475,25,375,0.0625,6,0.015,False,False,0.034102314032345635
455,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,30,0.075,44,356,0.11,14,0.035,False,False,0.034102314032345635
456,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,0.0475,30,370,0.075,11,0.027499999999999997,False,False,0.034102314032345635
457,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,15,0.0375,27,373,0.0675,12,0.030000000000000006,False,False,0.034102314032345635
458,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,11,0.0275,15,385,0.0375,4,0.009999999999999998,False,False,0.034102314032345635
459,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,0.0475,24,376,0.06,5,0.012499999999999997,False,False,0.034102314032345635
460,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,0.0575,34,366,0.085,11,0.027500000000000004,False,False,0.034102314032345635
461,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,10,0.025,12,388,0.03,2,0.0049999999999999975,False,False,0.034102314032345635
462,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,27,0.0675,41,359,0.1025,14,0.03499999999999999,False,False,0.034102314032345635
463,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,17,0.0425,27,373,0.0675,10,0.025,False,False,0.034102314032345635
464,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,16,0.04,27,373,0.0675,11,0.027500000000000004,False,False,0.034102314032345635
465,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,22,0.055,31,369,0.0775,9,0.0225,False,False,0.034102314032345635
466,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,22,0.055,33,367,0.0825,11,0.027500000000000004,False,False,0.034102314032345635
467,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,21,0.0525,26,374,0.065,5,0.012500000000000004,False,False,0.034102314032345635
468,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,16,0.04,22,378,0.055,6,0.015,False,False,0.034102314032345635
469,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,17,0.0425,31,369,0.0775,14,0.034999999999999996,False,False,0.034102314032345635
470,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,24,0.06,42,358,0.105,18,0.045,False,False,0.034102314032345635
471,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,17,0.0425,29,371,0.0725,12,0.029999999999999992,False,False,0.034102314032345635
472,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,0.0575,28,372,0.07,5,0.012500000000000004,False,False,0.034102314032345635
473,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,13,0.0325,18,382,0.045,5,0.012499999999999997,False,False,0.034102314032345635
474,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,22,0.055,35,365,0.0875,13,0.032499999999999994,False,False,0.034102314032345635
475,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,16,0.04,24,376,0.06,8,0.019999999999999997,False,False,0.034102314032345635
476,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,13,0.0325,17,383,0.0425,4,0.010000000000000002,False,False,0.034102314032345635
477,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,25,0.0625,43,357,0.1075,18,0.045,False,False,0.034102314032345635
478,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,22,0.055,33,367,0.0825,11,0.027500000000000004,False,False,0.034102314032345635
479,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,20,0.05,32,368,0.08,12,0.03,False,False,0.034102314032345635
480,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,11,0.0275,22,378,0.055,11,0.0275,False,False,0.034102314032345635
481,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,17,0.0425,25,375,0.0625,8,0.019999999999999997,False,False,0.034102314032345635
482,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,20,0.05,28,372,0.07,8,0.020000000000000004,False,False,0.034102314032345635
483,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,17,0.0425,26,374,0.065,9,0.0225,False,False,0.034102314032345635
484,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,21,0.0525,27,373,0.0675,6,0.015000000000000006,False,False,0.034102314032345635
485,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,0.0475,24,376,0.06,5,0.012499999999999997,False,False,0.034102314032345635
486,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,20,0.05,37,363,0.0925,17,0.042499999999999996,False,False,0.034102314032345635
487,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,28,0.07,40,360,0.1,12,0.03,False,False,0.034102314032345635
488,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,35,0.0875,60,340,0.15,25,0.0625,False,False,0.034102314032345635
489,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,0.0575,32,368,0.08,9,0.0225,False,False,0.034102314032345635
490,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,24,0.06,42,358,0.105,18,0.045,False,False,0.034102314032345635
491,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,0.0575,30,370,0.075,7,0.017499999999999995,False,False,0.034102314032345635
492,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,16,0.04,33,367,0.0825,17,0.0425,False,False,0.034102314032345635
493,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,16,0.04,28,372,0.07,12,0.030000000000000006,False,False,0.034102314032345635
494,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,22,0.055,29,371,0.0725,7,0.017499999999999995,False,False,0.034102314032345635
495,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,16,0.04,16,384,0.04,0,0.0,False,True,0.034102314032345635
496,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,15,0.0375,21,379,0.0525,6,0.015,False,False,0.034102314032345635
497,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,15,0.0375,19,381,0.0475,4,0.010000000000000002,False,False,0.034102314032345635
498,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,25,0.0625,38,362,0.095,13,0.0325,False,False,0.034102314032345635
499,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,0.0575,38,362,0.095,15,0.0375,False,False,0.034102314032345635
500,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,20,0.05,26,374,0.065,6,0.015,False,False,0.034102314032345635
501,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,11,0.0275,17,383,0.0425,6,0.015000000000000003,False,False,0.034102314032345635
502,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,30,0.075,40,360,0.1,10,0.02500000000000001,False,False,0.034102314032345635
503,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,12,0.03,17,383,0.0425,5,0.012500000000000004,False,False,0.034102314032345635
504,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,20,0.05,27,373,0.0675,7,0.0175,False,False,0.034102314032345635
505,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,24,0.06,38,362,0.095,14,0.035,False,False,0.034102314032345635
506,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,15,0.0375,21,379,0.0525,6,0.015,False,False,0.034102314032345635
507,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,24,0.06,33,367,0.0825,9,0.022500000000000006,False,False,0.034102314032345635
508,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,20,0.05,34,366,0.085,14,0.035,False,False,0.034102314032345635
509,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,24,0.06,47,353,0.1175,23,0.057499999999999996,False,False,0.034102314032345635
510,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,20,0.05,24,376,0.06,4,0.009999999999999995,False,False,0.034102314032345635
511,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,21,0.0525,26,374,0.065,5,0.012500000000000004,False,False,0.034102314032345635
512,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,15,0.0375,20,380,0.05,5,0.012500000000000004,False,False,0.034102314032345635
513,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,22,0.055,32,368,0.08,10,0.025,False,False,0.034102314032345635
514,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,0.0575,30,370,0.075,7,0.017499999999999995,False,False,0.034102314032345635
515,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,20,0.05,29,371,0.0725,9,0.022499999999999992,False,False,0.034102314032345635
516,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,21,0.0525,27,373,0.0675,6,0.015000000000000006,False,False,0.034102314032345635
517,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,17,0.0425,36,364,0.09,19,0.047499999999999994,False,False,0.034102314032345635
518,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,0.0575,38,362,0.095,15,0.0375,False,False,0.034102314032345635
519,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,20,0.05,28,372,0.07,8,0.020000000000000004,False,False,0.034102314032345635
520,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,14,0.035,20,380,0.05,6,0.015,False,False,0.034102314032345635
521,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,14,0.035,21,379,0.0525,7,0.017499999999999995,False,False,0.034102314032345635
522,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,0.0475,34,366,0.085,15,0.037500000000000006,False,False,0.034102314032345635
523,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,0.0475,27,373,0.0675,8,0.020000000000000004,False,False,0.034102314032345635
524,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,21,0.0525,30,370,0.075,9,0.0225,False,False,0.034102314032345635
525,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,20,0.05,39,361,0.0975,19,0.0475,False,False,0.034102314032345635
526,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,27,0.0675,34,366,0.085,7,0.0175,False,False,0.034102314032345635
527,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,20,0.05,23,377,0.0575,3,0.0075,False,False,0.034102314032345635
528,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,15,0.0375,23,377,0.0575,8,0.020000000000000004,False,False,0.034102314032345635
529,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,14,0.035,16,384,0.04,2,0.0049999999999999975,False,False,0.034102314032345635
530,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,21,0.0525,28,372,0.07,7,0.01750000000000001,False,False,0.034102314032345635
531,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,20,0.05,35,365,0.0875,15,0.03749999999999999,False,False,0.034102314032345635
532,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,17,0.0425,24,376,0.06,7,0.017499999999999995,False,False,0.034102314032345635
533,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,25,0.0625,35,365,0.0875,10,0.024999999999999994,False,False,0.034102314032345635
534,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,14,0.035,18,382,0.045,4,0.009999999999999995,False,False,0.034102314032345635
535,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,17,0.0425,29,371,0.0725,12,0.029999999999999992,False,False,0.034102314032345635
536,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,16,0.04,21,379,0.0525,5,0.012499999999999997,False,False,0.034102314032345635
537,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,0.0575,27,373,0.0675,4,0.010000000000000002,False,False,0.034102314032345635
538,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,0.0475,32,368,0.08,13,0.0325,False,False,0.034102314032345635
539,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,29,0.0725,34,366,0.085,5,0.012500000000000011,False,False,0.034102314032345635
540,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,0.0575,33,367,0.0825,10,0.025,False,False,0.034102314032345635
541,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,17,0.0425,25,375,0.0625,8,0.019999999999999997,False,False,0.034102314032345635
542,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,0.045,29,371,0.0725,11,0.027499999999999997,False,False,0.034102314032345635
543,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,21,0.0525,27,373,0.0675,6,0.015000000000000006,False,False,0.034102314032345635
544,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,16,0.04,26,374,0.065,10,0.025,False,False,0.034102314032345635
545,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,12,0.03,19,381,0.0475,7,0.0175,False,False,0.034102314032345635
546,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,21,0.0525,31,369,0.0775,10,0.025,False,False,0.034102314032345635
547,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,17,0.0425,29,371,0.0725,12,0.029999999999999992,False,False,0.034102314032345635
548,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,25,0.0625,43,357,0.1075,18,0.045,False,False,0.034102314032345635
549,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,0.0475,25,375,0.0625,6,0.015,False,False,0.034102314032345635
550,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,0.045,34,366,0.085,16,0.04000000000000001,False,False,0.034102314032345635
551,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,25,0.0625,35,365,0.0875,10,0.024999999999999994,False,False,0.034102314032345635
552,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,11,0.0275,20,380,0.05,9,0.022500000000000003,False,False,0.034102314032345635
553,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,13,0.0325,20,380,0.05,7,0.0175,False,False,0.034102314032345635
554,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,15,0.0375,20,380,0.05,5,0.012500000000000004,False,False,0.034102314032345635
555,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,26,0.065,33,367,0.0825,7,0.0175,False,False,0.034102314032345635
556,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,26,0.065,40,360,0.1,14,0.035,False,False,0.034102314032345635
557,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,0.0475,26,374,0.065,7,0.0175,False,False,0.034102314032345635
558,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,16,0.04,23,377,0.0575,7,0.0175,False,False,0.034102314032345635
559,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,20,0.05,33,367,0.0825,13,0.0325,False,False,0.034102314032345635
560,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,22,0.055,28,372,0.07,6,0.015000000000000006,False,False,0.034102314032345635
561,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,21,0.0525,31,369,0.0775,10,0.025,False,False,0.034102314032345635
562,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,26,0.065,33,367,0.0825,7,0.0175,False,False,0.034102314032345635
563,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,25,0.0625,31,369,0.0775,6,0.015,False,False,0.034102314032345635
564,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,0.0475,30,370,0.075,11,0.027499999999999997,False,False,0.034102314032345635
565,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,22,0.055,37,363,0.0925,15,0.0375,False,False,0.034102314032345635
566,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,0.0475,36,364,0.09,17,0.042499999999999996,False,False,0.034102314032345635
567,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,15,0.0375,25,375,0.0625,10,0.025,False,False,0.034102314032345635
568,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,0.0475,24,376,0.06,5,0.012499999999999997,False,False,0.034102314032345635
569,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,0.045,23,377,0.0575,5,0.012500000000000004,False,False,0.034102314032345635
570,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,28,0.07,42,358,0.105,14,0.03499999999999999,False,False,0.034102314032345635
571,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,0.0575,39,361,0.0975,16,0.04,False,False,0.034102314032345635
572,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,20,0.05,28,372,0.07,8,0.020000000000000004,False,False,0.034102314032345635
573,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,21,0.0525,29,371,0.0725,8,0.019999999999999997,False,False,0.034102314032345635
574,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,0.0575,39,361,0.0975,16,0.04,False,False,0.034102314032345635
575,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,0.0575,35,365,0.0875,12,0.029999999999999992,False,False,0.034102314032345635
576,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,14,0.035,26,374,0.065,12,0.03,False,False,0.034102314032345635
577,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,26,0.065,32,368,0.08,6,0.015,False,False,0.034102314032345635
578,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,31,0.0775,42,358,0.105,11,0.027499999999999997,False,False,0.034102314032345635
579,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,15,0.0375,23,377,0.0575,8,0.020000000000000004,False,False,0.034102314032345635
580,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,22,0.055,38,362,0.095,16,0.04,False,False,0.034102314032345635
581,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,17,0.0425,24,376,0.06,7,0.017499999999999995,False,False,0.034102314032345635
582,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,0.0475,25,375,0.0625,6,0.015,False,False,0.034102314032345635
583,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,0.045,27,373,0.0675,9,0.022500000000000006,False,False,0.034102314032345635
584,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,27,0.0675,34,366,0.085,7,0.0175,False,False,0.034102314032345635
585,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,21,0.0525,26,374,0.065,5,0.012500000000000004,False,False,0.034102314032345635
586,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,13,0.0325,18,382,0.045,5,0.012499999999999997,False,False,0.034102314032345635
587,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,24,0.06,38,362,0.095,14,0.035,False,False,0.034102314032345635
588,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,14,0.035,18,382,0.045,4,0.009999999999999995,False,False,0.034102314032345635
589,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,16,0.04,27,373,0.0675,11,0.027500000000000004,False,False,0.034102314032345635
590,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,24,0.06,38,362,0.095,14,0.035,False,False,0.034102314032345635
591,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,0.0475,30,370,0.075,11,0.027499999999999997,False,False,0.034102314032345635
592,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,20,0.05,30,370,0.075,10,0.024999999999999994,False,False,0.034102314032345635
593,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,16,0.04,18,382,0.045,2,0.0049999999999999975,False,False,0.034102314032345635
594,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,20,0.05,38,362,0.095,18,0.045,False,False,0.034102314032345635
595,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,0.0575,36,364,0.09,13,0.032499999999999994,False,False,0.034102314032345635
596,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,27,0.0675,29,371,0.0725,2,0.0049999999999999906,False,False,0.034102314032345635
597,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,21,0.0525,30,370,0.075,9,0.0225,False,False,0.034102314032345635
598,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,14,0.035,22,378,0.055,8,0.019999999999999997,False,False,0.034102314032345635
599,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,15,0.0375,22,378,0.055,7,0.0175,False,False,0.034102314032345635
