run_id,time_step,period,N,T,initial_corruption_rate_parameter,beta,gamma,alpha,memory_endowment,collaboration_cost,discount_factor,num_corrupted,num_honest,corruption_rate,collaboration_rate,belief_cutoff
1,73,74,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,21,379,0.0525,0.725,0.028088566930140623
1,74,75,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,21,379,0.0525,0.73,0.028285128252893144
1,75,76,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,21,379,0.0525,0.73,0.02850678153265449
1,76,77,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,21,379,0.0525,0.73,0.028757173095959973
1,77,78,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,21,379,0.0525,0.73,0.029040595720756707
1,78,79,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,21,379,0.0525,0.73,0.029362134559810776
1,79,80,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,21,379,0.0525,0.73,0.029727854786130138
1,80,81,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,21,379,0.0525,0.73,0.030145045652442894
1,81,82,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,21,379,0.0525,0.73,0.03062254188429979
1,82,83,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,21,379,0.0525,0.73,0.031171152688018254
1,83,84,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,21,379,0.0525,0.73,0.03180424300659723
1,84,85,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,21,379,0.0525,0.73,0.03253853414042688
1,85,86,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,21,379,0.0525,0.73,0.033395226928261114
1,86,87,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,21,379,0.0525,0.73,0.034401610148887596
1,87,88,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,21,379,0.0525,0.73,0.03559341780589705
1,88,89,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,21,379,0.0525,0.73,0.03701837644750494
1,89,90,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,21,379,0.0525,0.73,0.03874170792276196
1,90,91,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,21,379,0.0525,0.73,0.04085497246018045
1,91,92,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,21,379,0.0525,0.73,0.04349088398079171
1,92,93,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,21,379,0.0525,0.73,0.04684940004889847
1,93,94,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,21,379,0.0525,0.73,0.051246550477247646
1,94,95,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,21,379,0.0525,0.73,0.057213054146045245
1,95,96,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,21,379,0.0525,0.73,0.06571407686049353
1,96,97,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,21,379,0.0525,0.73,0.07870843429072744
1,97,98,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,21,379,0.0525,0.73,0.1008710116265301
1,98,99,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,21,379,0.0525,0.73,0.14679933160380726
1,99,100,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,21,379,0.0525,0.73,0.29710939554921967
2,0,1,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,16,384,0.04,0.0,0.02643592590823947
2,1,2,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,17,383,0.0425,0.375,0.026436004885828195
2,2,3,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.42,0.026436092639258005
2,3,4,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.51,0.026436190143752203
2,4,5,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.54,0.026436298482922657
2,5,6,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.585,0.026436418860820182
2,6,7,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.6,0.026436552615325407
2,7,8,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.62,0.026436701233029745
2,8,9,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.625,0.026436866365772107
2,9,10,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.635,0.026437049849016486
2,10,11,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.635,0.026437253722275154
2,11,12,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.645,0.02643748025180602
2,12,13,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.65,0.026437731955837852
2,13,14,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.66,0.026438011632605587
2,14,15,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.665,0.026438322391509787
2,15,16,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.67,0.02643866768774938
2,16,17,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.67,0.026439051360816323
2,17,18,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.67,0.02643947767728451
2,18,19,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.67,0.02643995137837397
2,19,20,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.68,0.026440477732826075
2,20,21,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.685,0.026441062595685745
2,21,22,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.685,0.026441712473654764
2,22,23,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.69,0.026442434597755405
2,23,24,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.69,0.026443237004128324
2,24,25,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.69,0.02644412862388257
2,25,26,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.69,0.026445119383021215
2,26,27,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.69,0.026446220313583613
2,27,28,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.69,0.026447443677277555
2,28,29,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.69,0.026448803103022025
2,29,30,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.69,0.026450313739987182
2,30,31,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.69,0.02645199242790394
2,31,32,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.69,0.02645385788662454
2,32,33,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.69,0.026455930927150234
2,33,34,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.69,0.026458234686606873
2,34,35,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.69,0.02646079488994719
2,35,36,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.695,0.026463640141495513
2,36,37,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.7,0.026466802249831164
2,37,38,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.705,0.026470316589938273
2,38,39,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.705,0.026474222507039114
2,39,40,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.71,0.026478563767084632
2,40,41,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.71,0.02648338905950983
2,41,42,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.71,0.026488752558586064
2,42,43,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.71,0.026494714550530745
2,43,44,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.71,0.02650134213448694
2,44,45,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.71,0.026508710006579315
2,45,46,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.71,0.026516901337516833
2,46,47,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.71,0.026526008755674672
2,47,48,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.71,0.026536135449285982
2,48,49,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.71,0.02654739640335273
2,49,50,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.71,0.02655991978919785
2,50,51,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.71,0.026573848527294993
2,51,52,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.71,0.026589342047208978
2,52,53,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.71,0.026606578272259363
2,53,54,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.715,0.026625755861006607
2,54,55,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.715,0.026647096743008546
2,55,56,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.715,0.026670848992698074
2,56,57,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.715,0.026697290092931522
2,57,58,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.715,0.02672673064905654
2,58,59,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.715,0.026759518625632018
2,59,60,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.715,0.02679604419169084
2,60,61,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.715,0.02683674527729303
2,61,62,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.715,0.02688211396487596
2,62,63,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.72,0.02693270386460616
2,63,64,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.72,0.026989138654921512
2,64,65,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.72,0.02705212200948576
2,65,66,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.72,0.027122449182177693
2,66,67,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.72,0.027201020585578047
2,67,68,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.72,0.02728885777980084
2,68,69,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.72,0.027387122392959814
2,69,70,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.72,0.027497138629550444
2,70,71,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.72,0.027620420198802988
2,71,72,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.72,0.027758702725761756
2,72,73,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.72,0.027913983013186962
2,73,74,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.72,0.028088566930140623
2,74,75,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.72,0.028285128252893144
2,75,76,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.725,0.02850678153265449
2,76,77,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.725,0.028757173095959973
2,77,78,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.725,0.029040595720756707
2,78,79,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.725,0.029362134559810776
2,79,80,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.725,0.029727854786130138
2,80,81,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.725,0.030145045652442894
2,81,82,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.725,0.03062254188429979
2,82,83,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.725,0.031171152688018254
2,83,84,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.725,0.03180424300659723
2,84,85,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.725,0.03253853414042688
2,85,86,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.725,0.033395226928261114
2,86,87,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.725,0.034401610148887596
2,87,88,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.725,0.03559341780589705
2,88,89,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.725,0.03701837644750494
2,89,90,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.725,0.03874170792276196
2,90,91,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.725,0.04085497246018045
2,91,92,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.725,0.04349088398079171
2,92,93,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.725,0.04684940004889847
2,93,94,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.725,0.051246550477247646
2,94,95,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.725,0.057213054146045245
2,95,96,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.725,0.06571407686049353
2,96,97,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.725,0.07870843429072744
2,97,98,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.725,0.1008710116265301
2,98,99,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.725,0.14679933160380726
2,99,100,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.725,0.29710939554921967
3,0,1,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,16,384,0.04,0.0,0.02643592590823947
3,1,2,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,17,383,0.0425,0.405,0.026436004885828195
3,2,3,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,17,383,0.0425,0.415,0.026436092639258005
3,3,4,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,17,383,0.0425,0.52,0.026436190143752203
3,4,5,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.535,0.026436298482922657
3,5,6,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.56,0.026436418860820182
3,6,7,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.565,0.026436552615325407
3,7,8,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.59,0.026436701233029745
3,8,9,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.59,0.026436866365772107
3,9,10,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.61,0.026437049849016486
3,10,11,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.615,0.026437253722275154
3,11,12,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.63,0.02643748025180602
3,12,13,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.63,0.026437731955837852
3,13,14,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.635,0.026438011632605587
3,14,15,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.635,0.026438322391509787
3,15,16,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.65,0.02643866768774938
3,16,17,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.65,0.026439051360816323
3,17,18,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.66,0.02643947767728451
3,18,19,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.67,0.02643995137837397
3,19,20,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.675,0.026440477732826075
3,20,21,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.675,0.026441062595685745
3,21,22,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.685,0.026441712473654764
3,22,23,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.685,0.026442434597755405
3,23,24,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.685,0.026443237004128324
3,24,25,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.685,0.02644412862388257
3,25,26,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.685,0.026445119383021215
3,26,27,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.69,0.026446220313583613
3,27,28,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.695,0.026447443677277555
3,28,29,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.705,0.026448803103022025
3,29,30,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.71,0.026450313739987182
3,30,31,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.715,0.02645199242790394
3,31,32,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.715,0.02645385788662454
3,32,33,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.715,0.026455930927150234
3,33,34,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.72,0.026458234686606873
3,34,35,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.72,0.02646079488994719
3,35,36,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.72,0.026463640141495513
3,36,37,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.72,0.026466802249831164
3,37,38,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.72,0.026470316589938273
3,38,39,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.72,0.026474222507039114
3,39,40,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.72,0.026478563767084632
3,40,41,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.725,0.02648338905950983
3,41,42,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.725,0.026488752558586064
3,42,43,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.725,0.026494714550530745
3,43,44,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.725,0.02650134213448694
3,44,45,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.725,0.026508710006579315
3,45,46,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.725,0.026516901337516833
3,46,47,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.725,0.026526008755674672
3,47,48,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,18,382,0.045,0.725,0.026536135449285982
