run_id,time_step,period,N,T,initial_corruption_rate_parameter,beta,gamma,alpha,memory_endowment,collaboration_cost,discount_factor,num_corrupted,num_honest,corruption_rate,collaboration_rate,belief_cutoff
5,24,25,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.665,0.02644412862388257
5,25,26,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.665,0.026445119383021215
5,26,27,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.665,0.026446220313583613
5,27,28,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.67,0.026447443677277555
5,28,29,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.67,0.026448803103022025
5,29,30,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.67,0.026450313739987182
5,30,31,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.675,0.02645199242790394
5,31,32,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.68,0.02645385788662454
5,32,33,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.68,0.026455930927150234
5,33,34,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.685,0.026458234686606873
5,34,35,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.685,0.02646079488994719
5,35,36,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.685,0.026463640141495513
5,36,37,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.685,0.026466802249831164
5,37,38,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.685,0.026470316589938273
5,38,39,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.685,0.026474222507039114
5,39,40,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.7,0.026478563767084632
5,40,41,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.705,0.02648338905950983
5,41,42,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.71,0.026488752558586064
5,42,43,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.71,0.026494714550530745
5,43,44,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.71,0.02650134213448694
5,44,45,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.71,0.026508710006579315
5,45,46,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.71,0.026516901337516833
5,46,47,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.71,0.026526008755674672
5,47,48,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.71,0.026536135449285982
5,48,49,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.715,0.02654739640335273
5,49,50,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.715,0.02655991978919785
5,50,51,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.715,0.026573848527294993
5,51,52,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.715,0.026589342047208978
5,52,53,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.715,0.026606578272259363
5,53,54,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.715,0.026625755861006607
5,54,55,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.715,0.026647096743008546
5,55,56,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.715,0.026670848992698074
5,56,57,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.715,0.026697290092931522
5,57,58,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.715,0.02672673064905654
5,58,59,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.715,0.026759518625632018
5,59,60,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.715,0.02679604419169084
5,60,61,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.715,0.02683674527729303
5,61,62,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.715,0.02688211396487596
5,62,63,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.715,0.02693270386460616
5,63,64,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.715,0.026989138654921512
5,64,65,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.715,0.02705212200948576
5,65,66,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.715,0.027122449182177693
5,66,67,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.715,0.027201020585578047
5,67,68,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.715,0.02728885777980084
5,68,69,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.715,0.027387122392959814
5,69,70,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.715,0.027497138629550444
5,70,71,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.715,0.027620420198802988
5,71,72,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.715,0.027758702725761756
5,72,73,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.715,0.027913983013186962
5,73,74,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.715,0.028088566930140623
5,74,75,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.715,0.028285128252893144
5,75,76,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.715,0.02850678153265449
5,76,77,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.715,0.028757173095959973
5,77,78,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.715,0.029040595720756707
5,78,79,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.715,0.029362134559810776
5,79,80,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.715,0.029727854786130138
5,80,81,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.715,0.030145045652442894
5,81,82,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.72,0.03062254188429979
5,82,83,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.72,0.031171152688018254
5,83,84,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.72,0.03180424300659723
5,84,85,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.72,0.03253853414042688
5,85,86,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.72,0.033395226928261114
5,86,87,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.72,0.034401610148887596
5,87,88,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.72,0.03559341780589705
5,88,89,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.72,0.03701837644750494
5,89,90,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.72,0.03874170792276196
5,90,91,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.72,0.04085497246018045
5,91,92,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.72,0.04349088398079171
5,92,93,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.72,0.04684940004889847
5,93,94,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.72,0.051246550477247646
5,94,95,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.72,0.057213054146045245
5,95,96,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.72,0.06571407686049353
5,96,97,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.72,0.07870843429072744
5,97,98,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.72,0.1008710116265301
5,98,99,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.72,0.14679933160380726
5,99,100,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,33,367,0.0825,0.72,0.29710939554921967
6,0,1,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,13,387,0.0325,0.0,0.02643592590823947
6,1,2,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,14,386,0.035,0.415,0.026436004885828195
6,2,3,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,16,384,0.04,0.44,0.026436092639258005
6,3,4,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,17,383,0.0425,0.52,0.026436190143752203
6,4,5,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,17,383,0.0425,0.53,0.026436298482922657
6,5,6,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.56,0.026436418860820182
6,6,7,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.545,0.026436552615325407
6,7,8,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,19,381,0.0475,0.58,0.026436701233029745
6,8,9,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,21,379,0.0525,0.585,0.026436866365772107
6,9,10,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,21,379,0.0525,0.605,0.026437049849016486
6,10,11,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,21,379,0.0525,0.615,0.026437253722275154
6,11,12,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,22,378,0.055,0.62,0.02643748025180602
6,12,13,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,22,378,0.055,0.62,0.026437731955837852
6,13,14,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.625,0.026438011632605587
6,14,15,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.63,0.026438322391509787
6,15,16,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.645,0.02643866768774938
6,16,17,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.645,0.026439051360816323
6,17,18,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.65,0.02643947767728451
6,18,19,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.65,0.02643995137837397
6,19,20,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.655,0.026440477732826075
6,20,21,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.66,0.026441062595685745
6,21,22,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.66,0.026441712473654764
6,22,23,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.66,0.026442434597755405
6,23,24,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.675,0.026443237004128324
6,24,25,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.68,0.02644412862388257
6,25,26,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.685,0.026445119383021215
6,26,27,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.685,0.026446220313583613
6,27,28,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.685,0.026447443677277555
6,28,29,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.685,0.026448803103022025
6,29,30,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.685,0.026450313739987182
6,30,31,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.69,0.02645199242790394
6,31,32,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.695,0.02645385788662454
6,32,33,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.695,0.026455930927150234
6,33,34,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.7,0.026458234686606873
6,34,35,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.7,0.02646079488994719
6,35,36,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.7,0.026463640141495513
6,36,37,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.705,0.026466802249831164
6,37,38,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.705,0.026470316589938273
6,38,39,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.705,0.026474222507039114
6,39,40,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.705,0.026478563767084632
6,40,41,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.705,0.02648338905950983
6,41,42,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.705,0.026488752558586064
6,42,43,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.705,0.026494714550530745
6,43,44,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.705,0.02650134213448694
6,44,45,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.705,0.026508710006579315
6,45,46,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.705,0.026516901337516833
6,46,47,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.71,0.026526008755674672
6,47,48,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.71,0.026536135449285982
6,48,49,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.71,0.02654739640335273
6,49,50,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.71,0.02655991978919785
6,50,51,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.71,0.026573848527294993
6,51,52,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.71,0.026589342047208978
6,52,53,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.71,0.026606578272259363
6,53,54,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.71,0.026625755861006607
6,54,55,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.71,0.026647096743008546
6,55,56,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.71,0.026670848992698074
6,56,57,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.71,0.026697290092931522
6,57,58,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.71,0.02672673064905654
6,58,59,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.71,0.026759518625632018
6,59,60,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.71,0.02679604419169084
6,60,61,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.71,0.02683674527729303
6,61,62,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.71,0.02688211396487596
6,62,63,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.715,0.02693270386460616
6,63,64,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.715,0.026989138654921512
6,64,65,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.72,0.02705212200948576
6,65,66,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.72,0.027122449182177693
6,66,67,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.72,0.027201020585578047
6,67,68,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.72,0.02728885777980084
6,68,69,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.72,0.027387122392959814
6,69,70,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.72,0.027497138629550444
6,70,71,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.72,0.027620420198802988
6,71,72,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.72,0.027758702725761756
6,72,73,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.72,0.027913983013186962
6,73,74,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.72,0.028088566930140623
6,74,75,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.72,0.028285128252893144
6,75,76,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.72,0.02850678153265449
6,76,77,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.72,0.028757173095959973
6,77,78,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.72,0.029040595720756707
6,78,79,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.72,0.029362134559810776
6,79,80,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.72,0.029727854786130138
6,80,81,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.73,0.030145045652442894
6,81,82,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.73,0.03062254188429979
6,82,83,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.73,0.031171152688018254
6,83,84,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.73,0.03180424300659723
6,84,85,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.73,0.03253853414042688
6,85,86,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.73,0.033395226928261114
6,86,87,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.73,0.034401610148887596
6,87,88,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.73,0.03559341780589705
6,88,89,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.73,0.03701837644750494
6,89,90,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.73,0.03874170792276196
6,90,91,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.73,0.04085497246018045
6,91,92,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.735,0.04349088398079171
6,92,93,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.735,0.04684940004889847
6,93,94,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.735,0.051246550477247646
6,94,95,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.735,0.057213054146045245
6,95,96,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.735,0.06571407686049353
6,96,97,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.735,0.07870843429072744
6,97,98,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.735,0.1008710116265301
6,98,99,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.735,0.14679933160380726
6,99,100,400,100,0.05,0.5,0.4,0.9,1.0,0.02,0.9,23,377,0.0575,0.735,0.29710939554921967
